ad_id,region,percentage
1054297118417663,Flevoland,0.025706
695410884481950,Drenthe,0.019082
695410884481950,Friesland,0.026715
695410884481950,Gelderland,0.097317
695410884481950,Groningen,0.025255
695410884481950,Limburg,0.07745
695410884481950,North Brabant,0.147155
695410884481950,Noord-Holland,0.17892
695410884481950,Utrecht,0.055786
695410884481950,Zeeland,0.015827
695410884481950,Zuid-Holland,0.272421
695410884481950,Overijssel,0.05949
695410884481950,Flevoland,0.024582
412785226712389,Drenthe,0.011933
412785226712389,Friesland,0.017502
412785226712389,Gelderland,0.082869
412785226712389,Groningen,0.021612
412785226712389,Limburg,0.050119
412785226712389,North Brabant,0.10289
412785226712389,Noord-Holland,0.250994
412785226712389,Utrecht,0.064837
412785226712389,Zeeland,0.013922
412785226712389,Zuid-Holland,0.307876
412785226712389,Overijssel,0.042296
412785226712389,Flevoland,0.033148
743149642980207,Drenthe,0.012562
743149642980207,Friesland,0.014394
743149642980207,Gelderland,0.055483
743149642980207,Groningen,0.014656
743149642980207,Limburg,0.06726
743149642980207,North Brabant,0.117247
743149642980207,Noord-Holland,0.257786
743149642980207,Utrecht,0.105731
743149642980207,Zeeland,0.008636
743149642980207,Zuid-Holland,0.291023
743149642980207,Overijssel,0.022245
743149642980207,Flevoland,0.032976
405368134078471,Drenthe,0.013676
405368134078471,Friesland,0.015702
405368134078471,Gelderland,0.103664
405368134078471,Groningen,0.016039
405368134078471,Limburg,0.060105
405368134078471,North Brabant,0.130002
405368134078471,Noord-Holland,0.185041
405368134078471,Utrecht,0.056222
405368134078471,Zeeland,0.014689
405368134078471,Zuid-Holland,0.310147
405368134078471,Overijssel,0.075637
405368134078471,Flevoland,0.019078
919213611946744,Drenthe,0.032218
919213611946744,Friesland,0.040344
919213611946744,Gelderland,0.097323
919213611946744,Groningen,0.038528
919213611946744,Limburg,0.091683
919213611946744,North Brabant,0.151052
919213611946744,Noord-Holland,0.138815
919213611946744,Utrecht,0.042352
919213611946744,Zeeland,0.023231
919213611946744,Zuid-Holland,0.248375
919213611946744,Overijssel,0.076004
919213611946744,Flevoland,0.020076
3955666211139603,Drenthe,0.020791
3955666211139603,Friesland,0.021652
3955666211139603,Gelderland,0.092966
3955666211139603,Groningen,0.023807
3955666211139603,Limburg,0.079069
3955666211139603,North Brabant,0.148659
3955666211139603,Noord-Holland,0.185393
3955666211139603,Utrecht,0.068297
3955666211139603,Zeeland,0.017128
3955666211139603,Zuid-Holland,0.254982
3955666211139603,Overijssel,0.062803
3955666211139603,Flevoland,0.024453
448005502904255,Drenthe,0.048923
448005502904255,Friesland,0.055316
448005502904255,Gelderland,0.112022
448005502904255,Groningen,0.051703
448005502904255,Limburg,0.090341
448005502904255,North Brabant,0.163725
448005502904255,Noord-Holland,0.098819
448005502904255,Utrecht,0.044614
448005502904255,Zeeland,0.025573
448005502904255,Zuid-Holland,0.183461
448005502904255,Overijssel,0.094232
448005502904255,Flevoland,0.031272
892957241533523,Zuid-Holland,1
892957241533523,Zeeland,0
892957241533523,Limburg,0
892957241533523,Noord-Holland,0
892957241533523,Groningen,0
892957241533523,Gelderland,0
892957241533523,Flevoland,0
892957241533523,Utrecht,0
892957241533523,Friesland,0
892957241533523,North Brabant,0
892957241533523,Overijssel,0
519380479034039,Drenthe,0.013093
519380479034039,Friesland,0.017185
519380479034039,Gelderland,0.096563
519380479034039,Groningen,0.013093
519380479034039,Limburg,0.053191
519380479034039,North Brabant,0.126841
519380479034039,Noord-Holland,0.195581
519380479034039,Utrecht,0.076105
519380479034039,Zeeland,0.009002
519380479034039,Zuid-Holland,0.333879
519380479034039,Overijssel,0.045827
519380479034039,Flevoland,0.01964
410548680178884,Drenthe,0.009259
410548680178884,Friesland,0.027778
410548680178884,Gelderland,0.061111
410548680178884,Groningen,0.014815
410548680178884,Limburg,0.064815
410548680178884,North Brabant,0.116667
410548680178884,Noord-Holland,0.253704
410548680178884,Utrecht,0.090741
410548680178884,Zeeland,0.007407
410548680178884,Zuid-Holland,0.301852
410548680178884,Overijssel,0.018519
410548680178884,Flevoland,0.033333
3802492839808180,Drenthe,0.00544
3802492839808180,Friesland,0.007253
3802492839808180,Gelderland,0.083409
3802492839808180,Groningen,0.010879
3802492839808180,Limburg,0.044424
3802492839808180,North Brabant,0.114234
3802492839808180,Noord-Holland,0.261106
3802492839808180,Utrecht,0.071623
3802492839808180,Zeeland,0.009066
3802492839808180,Zuid-Holland,0.320943
3802492839808180,Overijssel,0.046238
3802492839808180,Flevoland,0.025385
895393397953000,Drenthe,0.007188
895393397953000,Friesland,0.015176
895393397953000,Gelderland,0.091054
895393397953000,Groningen,0.011981
895393397953000,Limburg,0.055911
895393397953000,North Brabant,0.116613
895393397953000,Noord-Holland,0.258786
895393397953000,Utrecht,0.071086
895393397953000,Zeeland,0.008786
895393397953000,Zuid-Holland,0.297923
895393397953000,Overijssel,0.045527
895393397953000,Flevoland,0.019968
3569091739824254,Drenthe,0.007677
3569091739824254,Friesland,0.009724
3569091739824254,Gelderland,0.107984
3569091739824254,Groningen,0.011771
3569091739824254,Limburg,0.049642
3569091739824254,North Brabant,0.121801
3569091739824254,Noord-Holland,0.17912
3569091739824254,Utrecht,0.069601
3569091739824254,Zeeland,0.015353
3569091739824254,Zuid-Holland,0.360287
