ad_id,region,percentage
2300965023358112,Groningen,0
378689432774818,Brokopondo District,0.001802
378689432774818,Commewijne District,0.009652
378689432774818,Coronie District,0.002703
378689432774818,Marowijne District,0.00444
378689432774818,Nickerie District,0.061322
378689432774818,Para District,0.009909
378689432774818,Paramaribo District,0.877164
378689432774818,Saramacca District,0.011132
378689432774818,Sipaliwini District,0.002316
378689432774818,Wanica District,0.019432
378689432774818,Noord-Holland,6.4E-5
378689432774818,Flemish Region,6.4E-5
378689432774818,Friesland,0
378689432774818,Utrecht,0
378689432774818,Gelderland,0
378689432774818,Overijssel,0
378689432774818,North Brabant,0
378689432774818,Flevoland,0
378689432774818,Limburg,0
378689432774818,Zeeland,0
378689432774818,Zuid-Holland,0
378689432774818,Groningen,0
2329971970554390,Drenthe,0.042596
2329971970554390,Friesland,0.051921
2329971970554390,Gelderland,0.108467
2329971970554390,Groningen,0.053189
2329971970554390,Limburg,0.090563
2329971970554390,North Brabant,0.106826
2329971970554390,Noord-Holland,0.174711
2329971970554390,Utrecht,0.046326
2329971970554390,Zeeland,0.023424
2329971970554390,Zuid-Holland,0.208653
2329971970554390,Overijssel,0.067363
2329971970554390,Flevoland,0.02596
