ad_id,age,gender,percentage
24983055524627440,35-44,female,0.33209
24983055524627440,45-54,female,0.082262
24983055524627440,18-24,female,0.038873
7214112641985375,25-34,male,0.095238
7214112641985375,18-24,female,0.199134
7214112641985375,35-44,female,0.160173
7214112641985375,25-34,female,0.34632
7214112641985375,18-24,male,0.095238
7214112641985375,35-44,male,0.056277
7214112641985375,45-54,female,0.04329
7214112641985375,45-54,male,0.004329
671062661509916,18-24,female,0.00033
671062661509916,65+,female,0.135117
671062661509916,45-54,unknown,0.000991
671062661509916,35-44,female,0.010241
671062661509916,25-34,female,0.005946
671062661509916,25-34,male,0.039313
671062661509916,55-64,unknown,0.000991
671062661509916,55-64,male,0.250083
671062661509916,65+,male,0.277833
671062661509916,25-34,unknown,0.00033
671062661509916,55-64,female,0.072019
671062661509916,35-44,male,0.060126
671062661509916,45-54,female,0.021473
671062661509916,45-54,male,0.115626
671062661509916,65+,unknown,0.000991
671062661509916,18-24,male,0.008259
671062661509916,18-24,unknown,0.00033
866402871814766,55-64,unknown,0.0009
866402871814766,18-24,unknown,0.0009
866402871814766,35-44,unknown,0.00045
866402871814766,65+,unknown,0.0009
866402871814766,55-64,female,0.087798
866402871814766,65+,male,0.240432
866402871814766,65+,female,0.244034
866402871814766,45-54,male,0.079694
866402871814766,18-24,male,0.014408
866402871814766,25-34,male,0.048176
866402871814766,55-64,male,0.134624
866402871814766,25-34,female,0.013057
866402871814766,45-54,female,0.049077
866402871814766,35-44,male,0.063935
866402871814766,35-44,female,0.01801
866402871814766,18-24,female,0.003602
2106693903049952,25-34,female,0.554999
2106693903049952,35-44,female,0.328777
2106693903049952,45-54,female,0.076791
2106693903049952,18-24,female,0.039433
211300871920510,65+,female,0.027607
211300871920510,18-24,female,0.076441
211300871920510,65+,unknown,0.000375
211300871920510,55-64,unknown,0.00059
211300871920510,18-24,unknown,0.002948
211300871920510,55-64,male,0.069365
211300871920510,25-34,female,0.106513
211300871920510,45-54,female,0.067542
211300871920510,55-64,female,0.054355
211300871920510,45-54,unknown,0.000911
211300871920510,65+,male,0.027017
211300871920510,18-24,male,0.088931
211300871920510,45-54,male,0.097293
211300871920510,35-44,male,0.130474
211300871920510,25-34,male,0.173144
211300871920510,35-44,female,0.07376
211300871920510,35-44,unknown,0.001126
211300871920510,25-34,unknown,0.001608
896985374824098,Unknown,male,6.4E-5
896985374824098,35-44,unknown,0.004097
896985374824098,55-64,unknown,0.002625
896985374824098,65+,male,0.053393
896985374824098,55-64,male,0.091805
896985374824098,35-44,male,0.083291
896985374824098,25-34,female,0.082714
896985374824098,25-34,unknown,0.006722
896985374824098,35-44,female,0.066645
896985374824098,55-64,female,0.092958
896985374824098,45-54,unknown,0.003713
896985374824098,18-24,unknown,0.011716
896985374824098,45-54,male,0.089501
896985374824098,18-24,male,0.067734
896985374824098,18-24,female,0.076569
896985374824098,25-34,male,0.098784
896985374824098,45-54,female,0.079834
896985374824098,65+,female,0.086492
896985374824098,65+,unknown,0.001344
3532973793625772,65+,unknown,0.000419
3532973793625772,45-54,male,0.075055
3532973793625772,45-54,unknown,0.000733
3532973793625772,35-44,unknown,0.000837
3532973793625772,45-54,female,0.066157
3532973793625772,55-64,male,0.061865
3532973793625772,25-34,male,0.107924
3532973793625772,18-24,female,0.142782
3532973793625772,18-24,male,0.13556
3532973793625772,25-34,unknown,0.002826
3532973793625772,35-44,female,0.070344
3532973793625772,35-44,male,0.076416
3532973793625772,55-64,female,0.057888
3532973793625772,25-34,female,0.113682
3532973793625772,65+,female,0.050037
3532973793625772,65+,male,0.032346
3532973793625772,18-24,unknown,0.004397
3532973793625772,55-64,unknown,0.000733
639389278134831,45-54,unknown,0.002242
639389278134831,35-44,female,0.017937
639389278134831,18-24,female,0.024664
639389278134831,55-64,male,0.11435
639389278134831,45-54,male,0.100897
639389278134831,65+,female,0.244395
639389278134831,45-54,female,0.049327
639389278134831,35-44,male,0.03139
639389278134831,65+,male,0.2287
639389278134831,55-64,female,0.087444
639389278134831,25-34,male,0.029148
639389278134831,18-24,unknown,0.002242
639389278134831,18-24,male,0.026906
639389278134831,25-34,female,0.040359
1336327907007662,65+,male,2.0E-6
1336327907007662,45-54,unknown,0.001223
1336327907007662,65+,female,7.0E-6
1336327907007662,25-34,male,0.184322
1336327907007662,45-54,female,0.10167
1336327907007662,45-54,male,0.117344
1336327907007662,35-44,male,0.25621
1336327907007662,35-44,female,0.192643
1336327907007662,25-34,female,0.143081
1336327907007662,35-44,unknown,0.002238
1336327907007662,25-34,unknown,0.00126
1051457346187624,65+,male,1.7E-5
1051457346187624,25-34,unknown,0.000322
1051457346187624,18-24,unknown,0.005107
1051457346187624,25-34,female,0.090732
1051457346187624,18-24,male,0.181362
1051457346187624,25-34,male,0.029198
1051457346187624,18-24,female,0.693178
1051457346187624,65+,female,8.5E-5
391579446536866,25-34,unknown,0.000238
391579446536866,65+,female,6.8E-5
391579446536866,65+,male,3.4E-5
391579446536866,18-24,unknown,0.004484
391579446536866,18-24,female,0.68934
391579446536866,18-24,male,0.183964
391579446536866,25-34,female,0.093035
391579446536866,25-34,male,0.028838
180390348484446,25-34,female,0.045819
180390348484446,55-64,female,0.120084
180390348484446,18-24,unknown,8.0E-5
180390348484446,35-44,unknown,0.000598
180390348484446,55-64,unknown,0.000598
180390348484446,18-24,female,0.013347
180390348484446,35-44,female,0.06817
180390348484446,65+,female,0.109008
180390348484446,45-54,male,0.126658
180390348484446,45-54,female,0.086537
180390348484446,65+,male,0.08084
180390348484446,18-24,male,0.024583
180390348484446,35-44,male,0.109327
180390348484446,55-64,male,0.131161
180390348484446,25-34,male,0.082115
180390348484446,45-54,unknown,0.000558
180390348484446,25-34,unknown,0.000279
180390348484446,65+,unknown,0.000239
720318719965796,18-24,male,0.029915
720318719965796,35-44,male,0.040598
720318719965796,18-24,female,0.032051
720318719965796,55-64,male,0.094017
720318719965796,65+,male,0.15812
720318719965796,45-54,male,0.076923
720318719965796,55-64,female,0.134615
720318719965796,65+,female,0.260684
720318719965796,45-54,female,0.068376
720318719965796,25-34,female,0.034188
720318719965796,35-44,female,0.029915
720318719965796,25-34,male,0.036325
720318719965796,35-44,unknown,0.002137
720318719965796,65+,unknown,0.002137
678396187725159,18-24,unknown,0.000451
678396187725159,25-34,male,0.049766
678396187725159,65+,unknown,0.000754
678396187725159,45-54,unknown,0.001493
678396187725159,55-64,unknown,0.001148
678396187725159,18-24,male,0.005424
678396187725159,18-24,female,0.003663
678396187725159,25-34,female,0.014525
678396187725159,35-44,male,0.129835
678396187725159,35-44,unknown,0.001359
678396187725159,35-44,female,0.051224
678396187725159,55-64,female,0.094883
678396187725159,65+,female,0.079668
678396187725159,55-64,male,0.18394
678396187725159,45-54,female,0.080492
678396187725159,65+,male,0.100905
678396187725159,45-54,male,0.200021
678396187725159,25-34,unknown,0.000451
353430857197473,35-44,male,0.010239
353430857197473,18-24,male,0.176591
353430857197473,25-34,female,0.29143
353430857197473,18-24,female,0.293793
353430857197473,18-24,unknown,0.026071
353430857197473,25-34,male,0.166509
353430857197473,25-34,unknown,0.018904
353430857197473,35-44,unknown,0.001339
353430857197473,35-44,female,0.015123
