ad_id,region,percentage
446592593317921,Zeeland,0
446592593317921,Flevoland,0
446592593317921,Zuid-Holland,0
446592593317921,Noord-Holland,0
446592593317921,Limburg,0
446592593317921,Friesland,0
446592593317921,North Brabant,0
446592593317921,Groningen,0
454011292601391,North Brabant,1
454011292601391,Utrecht,0
454011292601391,Gelderland,0
454011292601391,Zeeland,0
454011292601391,Flevoland,0
454011292601391,Zuid-Holland,0
454011292601391,Overijssel,0
454011292601391,Noord-Holland,0
454011292601391,Limburg,0
454011292601391,Friesland,0
454011292601391,Groningen,0
188529539424231,North Brabant,1
188529539424231,Utrecht,0
188529539424231,Gelderland,0
188529539424231,Zeeland,0
188529539424231,Flevoland,0
188529539424231,Zuid-Holland,0
188529539424231,Overijssel,0
188529539424231,Noord-Holland,0
188529539424231,Limburg,0
188529539424231,Friesland,0
188529539424231,Groningen,0
322754232524483,North Brabant,1
322754232524483,Utrecht,0
322754232524483,Gelderland,0
322754232524483,Zeeland,0
322754232524483,Flevoland,0
322754232524483,Zuid-Holland,0
322754232524483,Overijssel,0
322754232524483,Noord-Holland,0
322754232524483,Limburg,0
322754232524483,Friesland,0
322754232524483,Groningen,0
211250564118045,North Brabant,1
211250564118045,Utrecht,0
211250564118045,Gelderland,0
211250564118045,Zeeland,0
211250564118045,Flevoland,0
211250564118045,Zuid-Holland,0
211250564118045,Overijssel,0
211250564118045,Noord-Holland,0
211250564118045,Limburg,0
211250564118045,Friesland,0
211250564118045,Groningen,0
900023184087586,North Brabant,1
900023184087586,Utrecht,0
900023184087586,Gelderland,0
900023184087586,Zeeland,0
900023184087586,Flevoland,0
900023184087586,Zuid-Holland,0
900023184087586,Overijssel,0
900023184087586,Noord-Holland,0
900023184087586,Limburg,0
900023184087586,Friesland,0
900023184087586,Groningen,0
785241005727141,Utrecht,1
785241005727141,Gelderland,0
785241005727141,Zeeland,0
785241005727141,Flevoland,0
785241005727141,Zuid-Holland,0
785241005727141,Overijssel,0
785241005727141,Noord-Holland,0
785241005727141,Limburg,0
785241005727141,Friesland,0
785241005727141,North Brabant,0
785241005727141,Groningen,0
245807460514584,Utrecht,1
245807460514584,Gelderland,0
245807460514584,Zeeland,0
245807460514584,Flevoland,0
245807460514584,Zuid-Holland,0
245807460514584,Overijssel,0
245807460514584,Noord-Holland,0
245807460514584,Limburg,0
245807460514584,Friesland,0
245807460514584,North Brabant,0
245807460514584,Groningen,0
150748183491487,Utrecht,1
150748183491487,Gelderland,0
150748183491487,Zeeland,0
150748183491487,Flevoland,0
150748183491487,Zuid-Holland,0
150748183491487,Overijssel,0
150748183491487,Noord-Holland,0
150748183491487,Limburg,0
150748183491487,Friesland,0
150748183491487,North Brabant,0
150748183491487,Groningen,0
466064044518678,Utrecht,1
466064044518678,Gelderland,0
466064044518678,Zeeland,0
466064044518678,Flevoland,0
466064044518678,Zuid-Holland,0
466064044518678,Overijssel,0
466064044518678,Noord-Holland,0
466064044518678,Limburg,0
466064044518678,Friesland,0
466064044518678,North Brabant,0
466064044518678,Groningen,0
131685308882366,Utrecht,1
131685308882366,Gelderland,0
131685308882366,Zeeland,0
131685308882366,Flevoland,0
131685308882366,Zuid-Holland,0
131685308882366,Overijssel,0
131685308882366,Noord-Holland,0
131685308882366,Limburg,0
131685308882366,Friesland,0
131685308882366,North Brabant,0
131685308882366,Groningen,0
458611528895661,Zuid-Holland,1
458611528895661,Utrecht,0
458611528895661,Gelderland,0
458611528895661,Zeeland,0
458611528895661,Flevoland,0
458611528895661,Overijssel,0
458611528895661,Noord-Holland,0
458611528895661,Limburg,0
458611528895661,Friesland,0
458611528895661,North Brabant,0
458611528895661,Groningen,0
478951169908930,Zuid-Holland,1
478951169908930,Utrecht,0
478951169908930,Gelderland,0
478951169908930,Zeeland,0
478951169908930,Flevoland,0
478951169908930,Overijssel,0
478951169908930,Noord-Holland,0
478951169908930,Limburg,0
478951169908930,Friesland,0
